Order ID,Product Name,Category,Quantity,Price,Discount,Customer City,Delivery Time (mins),Order Date
1364,Coca Cola,Beverages,2,299.58,15%,Ahmedabad,43,2012-11-28
1365,Milk,Dairy,4,79.95,15%,Delhi,25,2012-11-13
1366,Bread,Bakery,2,363.88,10%,Kolkata,12,2012-12-10
1367,Toilet Cleaner,Household,2,391.72,5%,Ahmedabad,24,2012-10-09
1368,Apple,Fruits & Vegetables,1,99.91,20%,Ahmedabad,33,2012-10-20
1369,Pepsi,Beverages,1,306.32,20%,Delhi,35,2012-09-17
1370,Bread,Bakery,3,490.6,0%,Mumbai,59,2012-11-13
1371,Toilet Cleaner,Household,2,455.46,10%,Mumbai,40,2012-09-22
1372,Pepsi,Beverages,1,200.25,15%,Kolkata,33,2012-08-10
1373,Baby Lotion,Baby Care,3,401.13,0%,Delhi,48,2012-12-19
1374,Baby Lotion,Baby Care,5,214.1,0%,Bangalore,13,2012-01-24
1375,Cheese,Dairy,5,151.71,5%,Pune,25,2012-04-21
1376,Pepsi,Beverages,2,306.22,15%,Mumbai,30,2012-05-06
1377,Juice,Beverages,2,262.01,10%,Hyderabad,60,2012-12-26
1378,Popcorn,Snacks,2,120.14,5%,Mumbai,16,2012-11-01
1379,Shampoo,Personal Care,2,440.75,5%,Ahmedabad,35,2012-03-08
1380,Curd,Dairy,1,37.7,5%,Kolkata,33,2012-12-03
1381,Toilet Cleaner,Household,3,141.79,0%,Mumbai,39,2012-07-01
1382,Apple,Fruits & Vegetables,2,243.6,20%,Kolkata,46,2012-01-25
1383,Soap,Personal Care,4,58.9,0%,Kolkata,59,2012-06-25
1384,Kurkure,Snacks,5,105.21,15%,Ahmedabad,58,2012-05-27
1385,Detergent,Household,2,298.95,10%,Chennai,20,2012-02-17
1386,Bread,Bakery,4,298.66,20%,Kolkata,41,2012-06-01
1387,Popcorn,Snacks,5,39.3,10%,Pune,21,2012-04-21
1388,Detergent,Household,4,461.32,15%,Ahmedabad,13,2012-09-14
1389,Pepsi,Beverages,5,65.61,20%,Kolkata,15,2012-12-09
1390,Water Bottle,Beverages,1,32.7,0%,Ahmedabad,18,2012-05-16
1391,Bun,Bakery,2,266.48,0%,Pune,52,2012-09-28
1392,Lays Chips,Snacks,2,251.93,10%,Kolkata,27,2012-06-15
1393,Shampoo,Personal Care,1,341.67,0%,Mumbai,28,2012-08-03
1394,Lays Chips,Snacks,2,262.06,15%,Mumbai,42,2012-02-22
1395,Juice,Beverages,3,91.07,5%,Bangalore,15,2012-01-11
1396,Shampoo,Personal Care,2,334.05,15%,Chennai,36,2012-05-11
1397,Juice,Beverages,2,175.36,0%,Chennai,58,2012-06-14
1398,Paneer,Dairy,4,171.36,5%,Ahmedabad,30,2012-07-16
1399,Biscuits,Snacks,3,340.35,5%,Pune,15,2012-01-01
1400,Juice,Beverages,4,475.84,20%,Mumbai,37,2012-11-16
1401,Onion,Fruits & Vegetables,2,409.61,20%,Delhi,40,2012-03-20
1402,Bread,Bakery,3,160.63,15%,Hyderabad,15,2012-09-13
1403,Onion,Fruits & Vegetables,2,100.94,20%,Kolkata,44,2012-07-28
1404,Potato,Fruits & Vegetables,3,358.25,15%,Chennai,42,2012-04-22
1405,Soap,Personal Care,2,312.77,0%,Mumbai,33,2012-10-04
1406,Dishwash,Household,5,97.41,15%,Hyderabad,51,2012-09-26
1407,Croissant,Bakery,2,39.22,10%,Mumbai,47,2012-01-08
1408,Onion,Fruits & Vegetables,5,266.75,15%,Mumbai,30,2012-06-16
1409,Dishwash,Household,2,212.83,0%,Bangalore,33,2012-11-05
1410,Bread,Bakery,4,313.78,5%,Bangalore,38,2012-06-19
1411,Coca Cola,Beverages,1,241.64,20%,Mumbai,32,2012-07-18
1412,Popcorn,Snacks,1,487.31,10%,Delhi,20,2012-09-27
1413,Apple,Fruits & Vegetables,4,71.53,5%,Mumbai,48,2012-02-03
1414,Curd,Dairy,1,337.87,15%,Mumbai,10,2012-11-26
1415,Potato,Fruits & Vegetables,1,109.58,10%,Chennai,28,2012-01-19
1416,Lays Chips,Snacks,5,388.22,15%,Chennai,55,2012-09-23
1417,Baby Lotion,Baby Care,1,144.31,10%,Bangalore,54,2012-03-19
1418,Biscuits,Snacks,5,457.71,15%,Hyderabad,35,2012-10-24
1419,Baby Lotion,Baby Care,1,349.18,5%,Delhi,50,2012-04-02
1420,Soap,Personal Care,4,85.63,15%,Chennai,18,2012-02-25
1421,Paneer,Dairy,3,332.2,10%,Ahmedabad,56,2012-04-10
1422,Toilet Cleaner,Household,3,113.97,0%,Bangalore,17,2012-06-09
1423,Apple,Fruits & Vegetables,3,36.47,20%,Ahmedabad,32,2012-03-03
1424,Croissant,Bakery,4,295.1,10%,Hyderabad,39,2012-08-27
1425,Bun,Bakery,2,179.98,15%,Ahmedabad,37,2012-06-15
1426,Milk,Dairy,1,295.19,10%,Bangalore,33,2012-02-13
1427,Dishwash,Household,4,37.82,20%,Mumbai,54,2012-05-16
1428,Shampoo,Personal Care,3,164.97,15%,Hyderabad,39,2012-11-18
1429,Coca Cola,Beverages,3,132.11,5%,Ahmedabad,51,2012-11-19
1430,Diapers,Baby Care,3,181.46,0%,Kolkata,47,2012-11-28
1431,Popcorn,Snacks,1,384.0,15%,Kolkata,19,2012-05-21
1432,Popcorn,Snacks,1,229.12,15%,Pune,53,2012-06-07
1433,Water Bottle,Beverages,3,274.0,20%,Bangalore,22,2012-06-01
1434,Dishwash,Household,1,350.28,15%,Hyderabad,60,2012-12-13
1435,Biscuits,Snacks,5,462.11,0%,Chennai,11,2012-03-24
1436,Paneer,Dairy,1,102.18,10%,Bangalore,12,2012-04-12
1437,Banana,Fruits & Vegetables,4,484.88,10%,Bangalore,35,2012-01-18
1438,Lays Chips,Snacks,4,193.43,0%,Kolkata,27,2012-10-15
1439,Bread,Bakery,1,316.23,0%,Ahmedabad,36,2012-12-05
1440,Soap,Personal Care,4,371.45,5%,Kolkata,17,2012-12-22
1441,Baby Lotion,Baby Care,2,122.24,5%,Pune,10,2012-08-15
1442,Biscuits,Snacks,4,232.2,10%,Pune,55,2012-05-06
1443,Lays Chips,Snacks,5,254.07,5%,Kolkata,15,2012-09-23
1444,Paneer,Dairy,3,426.06,15%,Pune,12,2012-10-01
1445,Soap,Personal Care,3,459.03,15%,Chennai,52,2012-04-03
1446,Bread,Bakery,4,344.48,5%,Hyderabad,29,2012-01-02
1447,Juice,Beverages,4,79.75,5%,Chennai,57,2012-04-02
1448,Toothpaste,Personal Care,1,140.48,10%,Pune,42,2012-05-02
1449,Biscuits,Snacks,4,303.14,5%,Ahmedabad,15,2012-07-23
1450,Toilet Cleaner,Household,2,79.63,10%,Ahmedabad,11,2012-03-20
1451,Dishwash,Household,5,447.13,15%,Mumbai,53,2012-11-11
1452,Banana,Fruits & Vegetables,5,270.95,5%,Ahmedabad,41,2012-09-09
1453,Water Bottle,Beverages,1,226.21,5%,Ahmedabad,28,2012-05-16
1454,Detergent,Household,3,391.73,10%,Bangalore,57,2012-01-03
1455,Coca Cola,Beverages,3,371.95,10%,Hyderabad,34,2012-07-13
1456,Bread,Bakery,4,319.24,20%,Ahmedabad,38,2012-01-15
1457,Croissant,Bakery,5,63.63,15%,Delhi,43,2012-09-06
1458,Baby Lotion,Baby Care,4,392.54,15%,Ahmedabad,10,2012-02-23
1459,Potato,Fruits & Vegetables,1,485.96,20%,Bangalore,25,2012-04-13
1460,Bread,Bakery,3,325.59,5%,Mumbai,31,2012-07-26
1461,Lays Chips,Snacks,5,68.36,20%,Hyderabad,59,2012-02-27
1462,Croissant,Bakery,4,170.55,10%,Bangalore,59,2012-10-09
1463,Toothpaste,Personal Care,1,393.8,20%,Ahmedabad,24,2012-12-23
1464,Diapers,Baby Care,2,493.46,15%,Pune,39,2012-01-28
1465,Detergent,Household,1,158.35,20%,Delhi,18,2012-05-25
1466,Shampoo,Personal Care,1,238.05,0%,Hyderabad,31,2012-06-20
1467,Tomato,Fruits & Vegetables,3,441.2,0%,Ahmedabad,53,2012-09-26
1468,Cheese,Dairy,4,221.36,5%,Pune,33,2012-08-24
1469,Paneer,Dairy,3,350.09,10%,Chennai,29,2012-04-27
1470,Toilet Cleaner,Household,2,242.45,10%,Mumbai,20,2012-08-23
1471,Milk,Dairy,5,154.48,5%,Chennai,30,2012-06-23
1472,Baby Lotion,Baby Care,4,282.49,15%,Bangalore,37,2012-06-07
1473,Lays Chips,Snacks,4,176.71,0%,Ahmedabad,17,2012-09-13
1474,Toilet Cleaner,Household,2,473.42,15%,Delhi,19,2012-01-24
1475,Bun,Bakery,1,415.12,0%,Mumbai,26,2012-11-21
1476,Shampoo,Personal Care,5,491.39,20%,Ahmedabad,42,2012-04-22
1477,Cheese,Dairy,1,397.5,20%,Pune,48,2012-05-18
1478,Banana,Fruits & Vegetables,3,75.69,10%,Hyderabad,29,2012-03-23
1479,Diapers,Baby Care,3,54.54,20%,Kolkata,43,2012-04-26
1480,Toilet Cleaner,Household,1,333.48,20%,Hyderabad,25,2012-12-19
1481,Coca Cola,Beverages,3,119.23,10%,Ahmedabad,49,2012-12-06
1482,Cheese,Dairy,4,69.65,10%,Pune,13,2012-11-21
1483,Popcorn,Snacks,3,263.22,5%,Kolkata,22,2012-09-14
1484,Biscuits,Snacks,1,342.49,0%,Kolkata,18,2012-10-04
1485,Bread,Bakery,4,385.95,0%,Bangalore,18,2012-11-18
1486,Tomato,Fruits & Vegetables,4,66.95,15%,Pune,22,2012-11-10
1487,Toilet Cleaner,Household,1,276.0,5%,Kolkata,15,2012-01-03
1488,Juice,Beverages,1,388.47,0%,Chennai,14,2012-09-27
1489,Biscuits,Snacks,4,234.88,10%,Hyderabad,11,2012-03-03
1490,Curd,Dairy,2,333.32,5%,Delhi,28,2012-02-17
1491,Croissant,Bakery,3,376.13,20%,Hyderabad,18,2012-02-16
1492,Apple,Fruits & Vegetables,5,136.15,15%,Bangalore,49,2012-12-10
1493,Juice,Beverages,4,97.68,20%,Chennai,19,2012-11-17
1494,Lays Chips,Snacks,4,108.58,0%,Pune,22,2012-11-15
1495,Diapers,Baby Care,3,101.57,20%,Bangalore,29,2012-04-24
1496,Coca Cola,Beverages,2,442.15,10%,Kolkata,50,2012-11-15
1497,Toilet Cleaner,Household,4,420.91,0%,Kolkata,24,2012-02-07
1498,Soap,Personal Care,2,391.68,5%,Delhi,47,2012-01-20
1499,Croissant,Bakery,5,486.24,10%,Ahmedabad,54,2012-03-10
1500,Onion,Fruits & Vegetables,5,481.15,10%,Hyderabad,51,2013-09-07
1501,Potato,Fruits & Vegetables,4,60.14,0%,Ahmedabad,41,2013-02-20
1502,Paneer,Dairy,3,105.79,5%,Pune,59,2013-10-26
1503,Pepsi,Beverages,1,162.0,5%,Pune,24,2013-10-08
1504,Cheese,Dairy,3,355.38,0%,Hyderabad,10,2013-11-16
1505,Bread,Bakery,2,449.33,15%,Delhi,57,2013-08-24
1506,Biscuits,Snacks,5,401.16,10%,Bangalore,27,2013-03-26
1507,Paneer,Dairy,4,172.56,0%,Hyderabad,12,2013-12-01
1508,Potato,Fruits & Vegetables,1,357.78,10%,Delhi,37,2013-01-28
1509,Baby Lotion,Baby Care,3,372.55,10%,Pune,50,2013-02-08
1510,Toothpaste,Personal Care,1,329.9,15%,Bangalore,50,2013-10-15
1511,Lays Chips,Snacks,3,482.32,15%,Ahmedabad,31,2013-05-07
1512,Biscuits,Snacks,4,390.3,5%,Pune,54,2013-12-01
1513,Popcorn,Snacks,3,459.12,0%,Pune,42,2013-08-28
1514,Biscuits,Snacks,3,36.6,0%,Kolkata,18,2013-06-06
1515,Cheese,Dairy,2,178.88,0%,Delhi,11,2013-01-12
1516,Kurkure,Snacks,3,68.26,10%,Chennai,18,2013-08-26
1517,Baby Lotion,Baby Care,3,162.83,5%,Delhi,18,2013-11-27
1518,Milk,Dairy,3,362.38,15%,Bangalore,42,2013-09-18
1519,Popcorn,Snacks,4,140.97,20%,Hyderabad,59,2013-12-14
1520,Bread,Bakery,2,178.52,15%,Mumbai,12,2013-06-03
1521,Paneer,Dairy,5,55.3,20%,Hyderabad,53,2013-11-02
1522,Curd,Dairy,2,276.63,15%,Chennai,56,2013-03-12
1523,Paneer,Dairy,1,443.92,15%,Ahmedabad,42,2013-02-20
1524,Bread,Bakery,3,79.03,10%,Hyderabad,48,2013-11-02
1525,Shampoo,Personal Care,3,466.06,20%,Pune,59,2013-02-26
1526,Biscuits,Snacks,4,88.19,5%,Mumbai,32,2013-08-26
1527,Popcorn,Snacks,3,93.85,0%,Hyderabad,36,2013-10-17
1528,Biscuits,Snacks,4,486.89,20%,Pune,51,2013-08-17
1529,Curd,Dairy,3,41.91,20%,Chennai,19,2013-01-11
1530,Diapers,Baby Care,3,250.84,20%,Ahmedabad,20,2013-08-20
1531,Soap,Personal Care,1,286.11,10%,Hyderabad,52,2013-04-03
1532,Detergent,Household,2,308.82,0%,Pune,14,2013-11-24
1533,Apple,Fruits & Vegetables,5,151.4,20%,Hyderabad,14,2013-10-07
1534,Baby Lotion,Baby Care,5,246.77,10%,Bangalore,56,2013-06-03
1535,Paneer,Dairy,3,200.02,5%,Bangalore,51,2013-04-18
1536,Coca Cola,Beverages,1,316.19,10%,Hyderabad,34,2013-04-15
1537,Biscuits,Snacks,3,176.64,10%,Bangalore,31,2013-03-17
1538,Popcorn,Snacks,1,325.37,0%,Chennai,48,2013-11-26
1539,Curd,Dairy,1,304.96,0%,Ahmedabad,54,2013-03-12
1540,Cheese,Dairy,1,151.35,20%,Ahmedabad,56,2013-09-07
1541,Diapers,Baby Care,1,46.63,20%,Mumbai,17,2013-02-18
1542,Curd,Dairy,4,55.3,20%,Bangalore,23,2013-11-04
1543,Milk,Dairy,1,108.69,5%,Mumbai,16,2013-08-20
1544,Popcorn,Snacks,1,367.8,5%,Chennai,18,2013-03-18
1545,Potato,Fruits & Vegetables,2,389.9,0%,Hyderabad,31,2013-07-19
1546,Water Bottle,Beverages,4,314.91,10%,Hyderabad,16,2013-11-09
1547,Cheese,Dairy,4,64.52,10%,Pune,21,2013-11-10
1548,Biscuits,Snacks,5,348.3,15%,Chennai,10,2013-02-26
1549,Toothpaste,Personal Care,1,242.67,5%,Hyderabad,15,2013-08-07
1550,Biscuits,Snacks,4,276.94,0%,Delhi,55,2013-09-05
1551,Biscuits,Snacks,2,95.86,20%,Ahmedabad,35,2013-12-06
1552,Banana,Fruits & Vegetables,3,281.31,15%,Chennai,31,2013-05-13
1553,Detergent,Household,2,58.78,10%,Delhi,14,2013-01-03
1554,Popcorn,Snacks,3,151.97,0%,Mumbai,32,2013-01-09
1555,Tomato,Fruits & Vegetables,5,343.86,5%,Chennai,30,2013-01-02
1556,Bun,Bakery,3,89.39,20%,Kolkata,23,2013-06-11
1557,Soap,Personal Care,5,414.17,0%,Pune,59,2013-11-12
1558,Toothpaste,Personal Care,1,225.7,0%,Hyderabad,30,2013-04-23
1559,Toothpaste,Personal Care,1,306.11,20%,Delhi,38,2013-11-16
1560,Bun,Bakery,5,242.78,10%,Chennai,56,2013-03-25
1561,Toothpaste,Personal Care,2,215.58,5%,Mumbai,38,2013-10-19
1562,Tomato,Fruits & Vegetables,3,382.13,15%,Hyderabad,45,2013-10-15
1563,Bun,Bakery,4,235.55,0%,Hyderabad,41,2013-09-01
1564,Tomato,Fruits & Vegetables,1,388.52,20%,Delhi,45,2013-11-01
1565,Bread,Bakery,2,144.07,15%,Ahmedabad,35,2013-11-23
1566,Detergent,Household,5,472.76,20%,Kolkata,21,2013-01-11
1567,Detergent,Household,3,324.09,5%,Kolkata,21,2013-06-13
1568,Baby Lotion,Baby Care,5,422.36,20%,Kolkata,55,2013-05-05
1569,Milk,Dairy,2,278.64,20%,Kolkata,19,2013-05-20
1570,Water Bottle,Beverages,1,447.15,20%,Delhi,37,2013-06-10
1571,Paneer,Dairy,2,205.42,15%,Kolkata,52,2013-02-16
1572,Bun,Bakery,2,340.88,10%,Kolkata,59,2013-12-12
1573,Water Bottle,Beverages,3,445.23,0%,Mumbai,17,2013-12-28
1574,Toothpaste,Personal Care,3,397.68,15%,Mumbai,29,2013-06-27
1575,Water Bottle,Beverages,3,406.07,15%,Mumbai,50,2013-09-04
1576,Diapers,Baby Care,2,104.69,10%,Bangalore,48,2013-10-17
1577,Soap,Personal Care,1,114.99,5%,Chennai,60,2013-03-15
1578,Paneer,Dairy,2,133.93,0%,Pune,43,2013-12-05
1579,Bun,Bakery,3,366.29,5%,Ahmedabad,34,2013-01-07
1580,Toothpaste,Personal Care,3,228.46,20%,Pune,38,2013-07-22
1581,Toothpaste,Personal Care,5,68.43,0%,Bangalore,31,2013-07-08
1582,Croissant,Bakery,5,34.1,0%,Chennai,20,2013-05-17
1583,Coca Cola,Beverages,3,417.86,20%,Hyderabad,43,2013-10-23
1584,Soap,Personal Care,3,111.72,20%,Chennai,33,2013-11-22
1585,Soap,Personal Care,5,398.22,10%,Chennai,42,2013-12-27
1586,Bun,Bakery,3,68.34,20%,Bangalore,11,2013-01-18
1587,Milk,Dairy,1,162.99,0%,Kolkata,35,2013-05-12
1588,Baby Lotion,Baby Care,1,47.5,0%,Bangalore,17,2013-04-10
1589,Banana,Fruits & Vegetables,2,437.98,10%,Mumbai,42,2013-06-14
1590,Water Bottle,Beverages,3,306.17,15%,Hyderabad,40,2013-06-07
1591,Popcorn,Snacks,3,209.28,15%,Chennai,43,2013-02-12
1592,Pepsi,Beverages,1,499.55,0%,Pune,32,2013-12-23
1593,Detergent,Household,3,301.74,0%,Mumbai,50,2013-04-23
1594,Cheese,Dairy,1,82.69,5%,Mumbai,21,2013-12-19
1595,Popcorn,Snacks,2,294.98,20%,Hyderabad,13,2013-07-03
1596,Toothpaste,Personal Care,5,78.6,0%,Ahmedabad,20,2013-12-04
1597,Kurkure,Snacks,3,372.49,0%,Pune,29,2013-01-10
1598,Pepsi,Beverages,1,237.92,20%,Ahmedabad,39,2013-01-20
1599,Bread,Bakery,4,37.83,10%,Ahmedabad,32,2013-04-14
1600,Soap,Personal Care,3,343.74,5%,Kolkata,15,2013-08-18
1601,Curd,Dairy,3,187.66,20%,Ahmedabad,45,2013-06-03
1602,Baby Lotion,Baby Care,4,296.51,20%,Pune,22,2013-11-19
1603,Popcorn,Snacks,5,413.31,15%,Kolkata,37,2013-01-04
1604,Popcorn,Snacks,3,236.97,20%,Delhi,52,2013-09-07
1605,Toothpaste,Personal Care,1,114.88,15%,Kolkata,55,2013-05-09
1606,Tomato,Fruits & Vegetables,2,363.83,10%,Bangalore,46,2013-07-21
1607,Bun,Bakery,4,35.9,20%,Kolkata,51,2013-05-13
1608,Dishwash,Household,1,160.5,15%,Chennai,35,2013-06-20
1609,Bun,Bakery,5,343.78,15%,Kolkata,29,2013-10-04
1610,Lays Chips,Snacks,5,259.99,15%,Delhi,57,2013-03-11
1611,Tomato,Fruits & Vegetables,1,63.99,20%,Kolkata,31,2013-08-05
1612,Juice,Beverages,5,178.58,10%,Hyderabad,60,2013-10-22
1613,Bread,Bakery,3,459.01,5%,Kolkata,26,2013-11-25
1614,Toothpaste,Personal Care,3,255.71,5%,Bangalore,60,2013-03-19
1615,Detergent,Household,1,383.06,20%,Pune,60,2013-07-18
1616,Biscuits,Snacks,4,487.49,10%,Ahmedabad,40,2013-02-22
1617,Onion,Fruits & Vegetables,4,308.72,20%,Chennai,47,2013-09-23
1618,Juice,Beverages,2,309.71,10%,Ahmedabad,53,2013-06-10
1619,Baby Lotion,Baby Care,4,185.6,10%,Mumbai,37,2013-11-01
1620,Detergent,Household,5,152.03,10%,Chennai,58,2013-04-14
1621,Juice,Beverages,1,237.63,0%,Kolkata,21,2013-05-09
1622,Bun,Bakery,2,359.17,5%,Chennai,47,2013-02-24
1623,Shampoo,Personal Care,5,105.29,20%,Bangalore,39,2013-09-18
1624,Toothpaste,Personal Care,2,252.39,20%,Delhi,42,2013-06-22
1625,Coca Cola,Beverages,1,79.95,15%,Pune,50,2013-07-17
1626,Water Bottle,Beverages,3,405.39,5%,Mumbai,25,2013-07-09
1627,Detergent,Household,2,311.37,15%,Mumbai,20,2013-06-16
1628,Milk,Dairy,3,286.23,10%,Hyderabad,49,2013-09-11
1629,Banana,Fruits & Vegetables,3,489.57,15%,Pune,26,2013-10-27
1630,Baby Lotion,Baby Care,2,318.94,20%,Delhi,21,2013-11-04
1631,Toothpaste,Personal Care,2,359.69,5%,Hyderabad,46,2013-09-08
1632,Baby Lotion,Baby Care,3,192.66,20%,Pune,19,2013-02-24
1633,Toothpaste,Personal Care,4,354.29,15%,Bangalore,49,2013-09-14
1634,Croissant,Bakery,3,347.7,20%,Bangalore,32,2013-12-25
1635,Shampoo,Personal Care,4,393.36,0%,Delhi,38,2013-09-26
1636,Detergent,Household,3,84.71,0%,Chennai,58,2013-08-21
1637,Milk,Dairy,3,376.06,20%,Ahmedabad,44,2013-08-11
1638,Juice,Beverages,4,355.59,20%,Hyderabad,48,2013-12-23
1639,Coca Cola,Beverages,5,290.49,10%,Pune,19,2013-02-23
1640,Toilet Cleaner,Household,4,51.53,5%,Kolkata,32,2013-09-09
1641,Lays Chips,Snacks,1,421.57,15%,Pune,26,2013-08-21
1642,Paneer,Dairy,4,48.57,15%,Chennai,51,2013-10-01
1643,Potato,Fruits & Vegetables,1,44.72,5%,Ahmedabad,27,2013-11-28
1644,Detergent,Household,5,166.47,0%,Pune,16,2013-02-28
1645,Lays Chips,Snacks,5,78.47,0%,Hyderabad,59,2013-03-06
1646,Milk,Dairy,4,460.73,5%,Pune,28,2013-04-02
1647,Diapers,Baby Care,3,76.54,20%,Delhi,17,2013-11-19
1648,Popcorn,Snacks,2,201.62,10%,Kolkata,36,2013-03-14
1649,Tomato,Fruits & Vegetables,2,266.72,15%,Hyderabad,50,2013-03-20
1650,Diapers,Baby Care,2,415.76,15%,Hyderabad,48,2013-02-09
1651,Cheese,Dairy,4,199.8,0%,Delhi,23,2013-01-24
1652,Water Bottle,Beverages,4,176.57,15%,Ahmedabad,53,2013-04-11
1653,Shampoo,Personal Care,1,62.13,5%,Hyderabad,56,2013-07-25
1654,Banana,Fruits & Vegetables,3,34.87,0%,Ahmedabad,32,2013-01-28
1655,Banana,Fruits & Vegetables,5,384.4,10%,Delhi,34,2013-04-20
1656,Kurkure,Snacks,1,496.1,0%,Pune,17,2013-11-14
1657,Water Bottle,Beverages,5,259.01,10%,Bangalore,26,2013-09-02
1658,Milk,Dairy,4,380.83,20%,Bangalore,18,2013-11-11
1659,Baby Lotion,Baby Care,3,210.48,5%,Pune,38,2013-07-05
1660,Shampoo,Personal Care,1,175.36,0%,Bangalore,38,2013-01-11
1661,Croissant,Bakery,1,186.65,10%,Pune,42,2013-05-10
1662,Potato,Fruits & Vegetables,5,384.4,5%,Delhi,52,2013-09-25
1663,Toothpaste,Personal Care,4,116.03,20%,Bangalore,56,2013-03-27
1664,Toothpaste,Personal Care,5,244.32,15%,Ahmedabad,30,2013-07-27
1665,Baby Lotion,Baby Care,1,408.54,20%,Kolkata,36,2013-03-20
1666,Toothpaste,Personal Care,2,324.11,5%,Mumbai,16,2013-07-02
1667,Diapers,Baby Care,3,47.22,5%,Kolkata,26,2013-10-05
1668,Diapers,Baby Care,5,298.46,15%,Ahmedabad,10,2013-10-02
1669,Dishwash,Household,4,81.49,5%,Bangalore,20,2013-05-03
1670,Bun,Bakery,1,191.51,15%,Mumbai,53,2013-02-11
1671,Water Bottle,Beverages,5,165.5,10%,Ahmedabad,48,2013-04-16
1672,Bread,Bakery,5,372.9,0%,Kolkata,12,2013-07-06
1673,Toothpaste,Personal Care,3,167.95,10%,Hyderabad,26,2013-08-19
1674,Milk,Dairy,2,138.07,20%,Mumbai,49,2013-04-06
1675,Apple,Fruits & Vegetables,5,341.2,5%,Bangalore,39,2013-06-13
1676,Baby Lotion,Baby Care,1,163.46,20%,Delhi,59,2013-01-12
1677,Curd,Dairy,2,379.68,0%,Kolkata,50,2013-01-05
1678,Potato,Fruits & Vegetables,4,496.58,5%,Kolkata,58,2013-02-20
1679,Dishwash,Household,4,143.02,15%,Delhi,27,2013-09-03
1680,Bread,Bakery,4,204.48,10%,Hyderabad,43,2013-11-27
1681,Bun,Bakery,3,426.27,15%,Kolkata,55,2013-06-19
1682,Cheese,Dairy,4,168.55,10%,Chennai,29,2013-05-21
1683,Detergent,Household,3,389.41,20%,Bangalore,21,2013-11-22
1684,Kurkure,Snacks,4,289.31,0%,Kolkata,26,2013-07-14
1685,Soap,Personal Care,3,278.19,15%,Delhi,38,2013-04-10
1686,Potato,Fruits & Vegetables,4,322.12,15%,Bangalore,49,2013-07-24
1687,Baby Lotion,Baby Care,4,451.72,0%,Bangalore,55,2013-05-01
1688,Soap,Personal Care,5,447.46,10%,Ahmedabad,12,2013-05-02
1689,Detergent,Household,1,393.19,10%,Mumbai,44,2013-12-28
1690,Shampoo,Personal Care,1,64.42,10%,Chennai,31,2013-01-28
1691,Coca Cola,Beverages,1,379.56,20%,Kolkata,37,2013-01-17
1692,Croissant,Bakery,5,271.46,20%,Bangalore,34,2013-01-12
1693,Shampoo,Personal Care,2,149.5,15%,Bangalore,36,2013-05-26
1694,Onion,Fruits & Vegetables,2,98.49,5%,Kolkata,49,2013-06-14
1695,Toothpaste,Personal Care,2,342.86,0%,Delhi,23,2013-12-07
1696,Coca Cola,Beverages,3,224.21,0%,Kolkata,47,2013-09-08
1697,Diapers,Baby Care,1,39.63,20%,Pune,42,2013-07-26
1698,Onion,Fruits & Vegetables,4,304.79,15%,Ahmedabad,58,2013-08-11
1699,Cheese,Dairy,3,234.56,5%,Bangalore,41,2013-12-03
1700,Diapers,Baby Care,1,180.09,5%,Pune,22,2013-06-14
1701,Shampoo,Personal Care,1,412.65,0%,Chennai,43,2013-04-16
1702,Milk,Dairy,1,428.16,0%,Mumbai,37,2013-05-06
1703,Baby Lotion,Baby Care,4,261.67,10%,Hyderabad,43,2013-12-07
1704,Diapers,Baby Care,4,148.39,15%,Kolkata,26,2013-04-13
1705,Diapers,Baby Care,5,107.09,5%,Mumbai,33,2013-09-14
1706,Toothpaste,Personal Care,4,357.83,0%,Bangalore,48,2013-05-21
1707,Coca Cola,Beverages,2,426.16,0%,Delhi,53,2013-01-06
1708,Curd,Dairy,2,261.09,20%,Delhi,58,2013-12-20
1709,Baby Lotion,Baby Care,2,240.26,20%,Mumbai,33,2013-11-14
1710,Detergent,Household,1,78.5,0%,Hyderabad,38,2013-12-01
1711,Popcorn,Snacks,5,350.53,15%,Hyderabad,11,2013-06-15
1712,Soap,Personal Care,2,32.3,5%,Mumbai,42,2013-03-08
1713,Milk,Dairy,5,155.59,20%,Pune,28,2013-06-19
1714,Biscuits,Snacks,5,224.96,15%,Kolkata,51,2013-02-23
1715,Baby Lotion,Baby Care,2,57.91,20%,Delhi,17,2013-05-02
1716,Water Bottle,Beverages,4,480.97,15%,Pune,18,2013-11-16
1717,Coca Cola,Beverages,4,52.37,0%,Delhi,48,2013-12-10
1718,Diapers,Baby Care,3,429.12,20%,Bangalore,37,2013-03-03
1719,Cheese,Dairy,2,195.82,20%,Mumbai,36,2013-11-25
1720,Popcorn,Snacks,5,65.0,5%,Kolkata,10,2013-04-21
1721,Diapers,Baby Care,5,96.54,20%,Bangalore,34,2013-09-28
1722,Coca Cola,Beverages,5,114.73,20%,Pune,60,2013-10-09
1723,Diapers,Baby Care,3,223.1,15%,Delhi,55,2013-08-02
1724,Shampoo,Personal Care,1,315.34,0%,Kolkata,53,2013-11-23
1725,Potato,Fruits & Vegetables,5,410.54,20%,Ahmedabad,25,2013-04-02
1726,Toothpaste,Personal Care,4,411.44,0%,Mumbai,15,2013-11-27
1727,Toothpaste,Personal Care,4,162.74,0%,Delhi,50,2013-06-21
